customer_id,receipt_id,total_price,category_item,issue_date
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,05.10.2023 10:18:07
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,05.10.2023 10:18:07
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,05.10.2023 10:18:07
1,O-2A9D704BFA8643819D704BFA86F381B5,24.01,Stravovanie/null,27.09.2023 11:15:53
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,05.10.2023 10:18:07
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,05.10.2023 10:18:07
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,05.10.2023 10:18:07
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,05.10.2023 10:18:07
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,05.10.2023 10:18:07
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,05.10.2023 10:18:07
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,05.10.2023 10:18:07
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,05.10.2023 10:18:07
1,O-413852F2C4F048B2B852F2C4F088B2A2,5.8,Zábava a oddych/null,27.09.2023 10:46:47
1,O-413852F2C4F048B2B852F2C4F088B2A2,5.8,Zábava a oddych/null,27.09.2023 10:46:47
1,O-413852F2C4F048B2B852F2C4F088B2A2,5.8,Zábava a oddych/null,27.09.2023 10:46:47
1,O-A41A1B07EA554A769A1B07EA550A7639,10.29,Zdravie a osobná starostlivosť/null,29.11.2023 10:39:54
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-2A9D704BFA8643819D704BFA86F381B5,24.01,Stravovanie/null,27.09.2023 11:15:53
1,O-53F9F248929145C5B9F248929115C532,38.0,Bývanie a energie/null,31.08.2023 09:54:40
1,O-2A9D704BFA8643819D704BFA86F381B5,24.01,Stravovanie/null,27.09.2023 11:15:53
1,O-2A9D704BFA8643819D704BFA86F381B5,24.01,Stravovanie/null,27.09.2023 11:15:53
1,O-2A9D704BFA8643819D704BFA86F381B5,24.01,Stravovanie/null,27.09.2023 11:15:53
1,O-2A9D704BFA8643819D704BFA86F381B5,24.01,Stravovanie/null,27.09.2023 11:15:53
1,O-2A9D704BFA8643819D704BFA86F381B5,24.01,Stravovanie/null,27.09.2023 11:15:53
1,O-2A9D704BFA8643819D704BFA86F381B5,24.01,Stravovanie/null,27.09.2023 11:15:53
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-4B7FA1A4DDBC4EBCBFA1A4DDBC4EBCE3,10.33,Stravovanie/null,10.10.2023 17:20:21
1,O-4B7FA1A4DDBC4EBCBFA1A4DDBC4EBCE3,10.33,Stravovanie/null,10.10.2023 17:20:21
1,O-4B7FA1A4DDBC4EBCBFA1A4DDBC4EBCE3,10.33,Stravovanie/null,10.10.2023 17:20:21
1,O-4B7FA1A4DDBC4EBCBFA1A4DDBC4EBCE3,10.33,Stravovanie/null,10.10.2023 17:20:21
1,O-4B7FA1A4DDBC4EBCBFA1A4DDBC4EBCE3,10.33,Stravovanie/null,10.10.2023 17:20:21
1,O-4B7FA1A4DDBC4EBCBFA1A4DDBC4EBCE3,10.33,Stravovanie/null,10.10.2023 17:20:21
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-C81E65809A244C999E65809A24CC991B,13.93,Stravovanie/null,20.09.2023 10:43:00
1,O-C81E65809A244C999E65809A24CC991B,13.93,Stravovanie/null,20.09.2023 10:43:00
1,O-C81E65809A244C999E65809A24CC991B,13.93,Stravovanie/null,20.09.2023 10:43:00
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-00F3CF740F194F47B3CF740F195F47C1,70.0,Auto-moto/null,06.08.2023 16:40:27
1,O-444C79E922354AC48C79E922354AC462,14.0,Stravovanie/null,11.12.2023 18:43:20
1,O-444C79E922354AC48C79E922354AC462,14.0,Stravovanie/null,11.12.2023 18:43:20
1,O-8F26DEE1C58C41F7A6DEE1C58C61F7EC,6.65,Unknown,26.01.2024 08:52:24
1,O-5350F94AA51C470390F94AA51C4703C8,21.75,Unknown,12.01.2024 10:02:50
1,O-F07031B4835C498FB031B4835C198F08,19.16,Unknown,07.02.2024 15:51:22
1,O-5350F94AA51C470390F94AA51C4703C8,21.75,Unknown,12.01.2024 10:02:50
1,O-F07031B4835C498FB031B4835C198F08,19.16,Unknown,07.02.2024 15:51:22
1,O-5350F94AA51C470390F94AA51C4703C8,21.75,Unknown,12.01.2024 10:02:50
1,O-5350F94AA51C470390F94AA51C4703C8,21.75,Unknown,12.01.2024 10:02:50
1,O-5350F94AA51C470390F94AA51C4703C8,21.75,Unknown,12.01.2024 10:02:50
1,O-5350F94AA51C470390F94AA51C4703C8,21.75,Unknown,12.01.2024 10:02:50
1,O-5350F94AA51C470390F94AA51C4703C8,21.75,Unknown,12.01.2024 10:02:50
1,O-5350F94AA51C470390F94AA51C4703C8,21.75,Unknown,12.01.2024 10:02:50
1,O-5350F94AA51C470390F94AA51C4703C8,21.75,Unknown,12.01.2024 10:02:50
1,O-5350F94AA51C470390F94AA51C4703C8,21.75,Unknown,12.01.2024 10:02:50
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-8F26DEE1C58C41F7A6DEE1C58C61F7EC,6.65,Unknown,26.01.2024 08:52:24
1,O-8F26DEE1C58C41F7A6DEE1C58C61F7EC,6.65,Unknown,26.01.2024 08:52:24
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-F07031B4835C498FB031B4835C198F08,19.16,Unknown,07.02.2024 15:51:22
1,O-F07031B4835C498FB031B4835C198F08,19.16,Unknown,07.02.2024 15:51:22
1,O-F07031B4835C498FB031B4835C198F08,19.16,Unknown,07.02.2024 15:51:22
1,O-F07031B4835C498FB031B4835C198F08,19.16,Unknown,07.02.2024 15:51:22
1,O-F07031B4835C498FB031B4835C198F08,19.16,Unknown,07.02.2024 15:51:22
1,O-F07031B4835C498FB031B4835C198F08,19.16,Unknown,07.02.2024 15:51:22
1,O-F07031B4835C498FB031B4835C198F08,19.16,Unknown,07.02.2024 15:51:22
1,O-F07031B4835C498FB031B4835C198F08,19.16,Unknown,07.02.2024 15:51:22
1,O-F07031B4835C498FB031B4835C198F08,19.16,Unknown,07.02.2024 15:51:22
1,O-F07031B4835C498FB031B4835C198F08,19.16,Unknown,07.02.2024 15:51:22
1,O-89970A1149DC43B1970A1149DC13B182,24.25,Zábava a oddych/null,07.02.2024 10:15:54
1,O-89970A1149DC43B1970A1149DC13B182,24.25,Zábava a oddych/null,07.02.2024 10:15:54
1,O-89970A1149DC43B1970A1149DC13B182,24.25,Zábava a oddych/null,07.02.2024 10:15:54
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-BA17630F6E7A47E897630F6E7A97E8FF,14.4,Bývanie a energie/Vybavenie a doplnky,25.05.2024 11:26:57
1,O-EDF1C0736CE943F4B1C0736CE983F42F,81.6,Bývanie a energie/null,02.03.2024 08:34:29
1,O-EDF1C0736CE943F4B1C0736CE983F42F,81.6,Bývanie a energie/null,02.03.2024 08:34:29
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-08BC6F6B4B744466BC6F6B4B74D46610,65.33,Stravovanie/null,11.03.2024 10:01:20
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-388A4A378D2E4C178A4A378D2EBC1716,55.96,Oblečenie a obuv/null,17.04.2024 10:35:37
1,O-388A4A378D2E4C178A4A378D2EBC1716,55.96,Oblečenie a obuv/null,17.04.2024 10:35:37
1,O-388A4A378D2E4C178A4A378D2EBC1716,55.96,Oblečenie a obuv/null,17.04.2024 10:35:37
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-F8B8C8E9936C4B90B8C8E9936C4B9078,198.1,Zábava a oddych/null,03.04.2024 18:59:27
1,O-F8B8C8E9936C4B90B8C8E9936C4B9078,198.1,Zábava a oddych/null,03.04.2024 18:59:27
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,V-90588B4572F94F7D988B4572F97F7D5C,5.28,Nezatriedené výdavky/null,28.06.2024 09:39:14
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-00264B140D9846FCA64B140D9876FCAD,91.99,Stravovanie/Potraviny,06.07.2024 17:51:30
1,O-777AE48EF612405DBAE48EF612205DAA,3.9,Zábava a oddych/Ostatné - Oddych a záľuby,01.08.2024 09:09:48
1,O-777AE48EF612405DBAE48EF612205DAA,3.9,Zábava a oddych/Ostatné - Oddych a záľuby,01.08.2024 09:09:48
1,O-F2E823382D394503A823382D39050368,8.18,Zábava a oddych/Knihy a tlač,11.09.2024 15:24:14
1,O-F2E823382D394503A823382D39050368,8.18,Zábava a oddych/Knihy a tlač,11.09.2024 15:24:14
1,O-A44224C5B6104A4E8224C5B6104A4E5C,66.59,Auto-moto/Pohonné hmoty,18.07.2024 17:07:27
1,O-13289C9ED32F4BB3A89C9ED32F8BB37B,9.0,Oblečenie a obuv/null,03.11.2024 15:24:42
1,O-13289C9ED32F4BB3A89C9ED32F8BB37B,9.0,Oblečenie a obuv/null,03.11.2024 15:24:42
4,O-C75BD43CDF704A779BD43CDF70EA7762,43.35,Stravovanie/Potraviny,05.03.2022 14:36:15
4,O-C75BD43CDF704A779BD43CDF70EA7762,43.35,Stravovanie/Potraviny,05.03.2022 14:36:15
4,O-C75BD43CDF704A779BD43CDF70EA7762,43.35,Stravovanie/Potraviny,05.03.2022 14:36:15
4,O-C75BD43CDF704A779BD43CDF70EA7762,43.35,Stravovanie/Potraviny,05.03.2022 14:36:15
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-9F29E0078F3F4F2CA9E0078F3F0F2C94,71.82,Stravovanie/Potraviny,05.03.2022 13:56:16
4,O-C75BD43CDF704A779BD43CDF70EA7762,43.35,Stravovanie/Potraviny,05.03.2022 14:36:15
4,O-C75BD43CDF704A779BD43CDF70EA7762,43.35,Stravovanie/Potraviny,05.03.2022 14:36:15
4,O-C75BD43CDF704A779BD43CDF70EA7762,43.35,Stravovanie/Potraviny,05.03.2022 14:36:15
4,O-C75BD43CDF704A779BD43CDF70EA7762,43.35,Stravovanie/Potraviny,05.03.2022 14:36:15
4,O-C75BD43CDF704A779BD43CDF70EA7762,43.35,Stravovanie/Potraviny,05.03.2022 14:36:15
4,O-C75BD43CDF704A779BD43CDF70EA7762,43.35,Stravovanie/Potraviny,05.03.2022 14:36:15
