customer_id,receipt_id,total_price,category_item,primary_category,subcategory,mean,std,z_score
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,Stravovanie,null,61.3901548318206,43.409489112666904,-0.6235999405927475
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,Stravovanie,null,61.3901548318206,43.409489112666904,-0.6235999405927475
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,Stravovanie,null,61.3901548318206,43.409489112666904,-0.6235999405927475
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,Stravovanie,null,61.3901548318206,43.409489112666904,-0.6235999405927475
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,Stravovanie,null,61.3901548318206,43.409489112666904,-0.6235999405927475
1,O-2A9D704BFA8643819D704BFA86F381B5,24.01,Stravovanie/null,Stravovanie,null,61.3901548318206,43.409489112666904,-0.8611056152907606
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,Stravovanie,null,61.3901548318206,43.409489112666904,-0.6235999405927475
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,Stravovanie,null,61.3901548318206,43.409489112666904,-0.6235999405927475
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,Stravovanie,null,61.3901548318206,43.409489112666904,-0.6235999405927475
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,Stravovanie,null,61.3901548318206,43.409489112666904,-0.6235999405927475
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,Stravovanie,null,61.3901548318206,43.409489112666904,-0.6235999405927475
1,O-2A9D704BFA8643819D704BFA86F381B5,24.01,Stravovanie/null,Stravovanie,null,61.3901548318206,43.409489112666904,-0.8611056152907606
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,Stravovanie,null,61.3901548318206,43.409489112666904,-0.6235999405927475
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,Stravovanie,null,61.3901548318206,43.409489112666904,-0.6235999405927475
1,O-38DD9372660F4B2A9D9372660FAB2A10,34.32,Stravovanie/null,Stravovanie,null,61.3901548318206,43.409489112666904,-0.6235999405927475
